Gene_acc,Gene_id,m_DD8,m_HCZ,FC2,INT2,Desc,pg_index
222,LdBPK_050510,5.878315804414309,5.93742207457025,0.19634677941502332,5.90786893949228,"ATP synthase F1, alpha subunit, putative",295
223,LdBPK_050520,4.298413275200601,4.329820366362614,0.10433209850977754,4.314116820781607,nuclear receptor binding factor-like protein,296
224,LdBPK_050550,3.200163102890005,2.88964231927407,-1.0315277151402125,3.0449027110820372,"protein kinase, putative",298
225,LdBPK_050570,4.413650659606718,4.212221722628522,-0.6691324448711669,4.31293619111762,"hypothetical protein, conserved",300
226,LdBPK_050580,4.468057772944031,4.463692812914698,-0.014500083354503701,4.465875292929365,"hypothetical protein, conserved",301
227,LdBPK_050590,3.183531369326347,3.081858421197008,-0.33775022288087975,3.1326948952616775,"ATP-dependent RNA helicase, putative",302
228,LdBPK_050600,3.725212322802762,3.8377723426680235,0.3739162923514936,3.7814923327353926,"COG4 transport protein, putative",303
229,LdBPK_050610,3.6357482417696807,3.708350314632345,0.2411788655895446,3.672049278201013,"Surp module, putative",304
230,LdBPK_050630,2.5088332029631486,3.0338091329736248,1.743932291041423,2.7713211679683867,"kinesin, putative",305
231,LdBPK_050660,3.7784458174294344,3.755323152759747,-0.07681182939489517,3.7668844850945904,nitroreductase-like protein,307
232,LdBPK_050690,2.5425968098866094,2.416150700147174,-0.42004488443264165,2.4793737550168915,"hypothetical protein, conserved",309
233,LdBPK_050700,2.192552245771018,2.3215392760864244,0.42848563988083743,2.257045760928721,"hypothetical protein, conserved",310
234,LdBPK_050710,2.632803136600159,2.306872043420446,-1.0827196554310392,2.469837590010303,"CYC2-like cyclin, putative",311
235,LdBPK_050720,4.113879588345488,4.050004966662915,-0.21218690031763998,4.081942277504202,phophatase-like protein,312
236,LdBPK_050730,4.302712307881323,4.253208660750181,-0.1644475562043315,4.277960484315752,"hypothetical protein, conserved",313
237,LdBPK_050740,4.087833127372998,4.254879210833674,0.5549150777889196,4.171356169103336,"Vta1 like, putative",314
238,LdBPK_050750,3.500728706528852,3.631953685550679,0.43591994456361327,3.5663411960397653,"Flavodoxin/Radical SAM superfamily/Wyosine base formation, putative",315
239,LdBPK_050770,1.9511407845310549,2.483639367649136,1.7689220037476678,2.2173900760900955,"hypothetical protein, unknown function",317
240,LdBPK_050780,4.942153669735024,5.107707943324247,0.5499593926647073,5.024930806529635,"hypothetical protein, conserved",318
241,LdBPK_050800,3.990047630955112,4.078623328496281,0.29424209818625613,4.034335479725696,MYND zinc finger (ZnF) domain-like protein,320
242,LdBPK_050820,4.376623811665497,4.211354001097296,-0.5490144269632218,4.293988906381396,"hypothetical protein, conserved",321
243,LdBPK_050830,5.215268671691096,5.243894402263204,0.09509261862416452,5.22958153697715,"methylthioadenosine phosphorylase, putative",322
244,LdBPK_050880,4.78968406662538,4.84646979526637,0.18863810736115205,4.818076930945875,"hypothetical protein, conserved",325
245,LdBPK_050900,3.811858633241325,4.973759145438419,3.8597499549315426,4.392808889339872,surface antigen-like protein,327
246,LdBPK_050950,3.6687086570277487,3.7604866446997414,0.3048798757398181,3.714597650863745,"glutaminyl cyclase, putative",329
247,LdBPK_050970,4.2824947363698955,4.487903754938594,0.6823539897266002,4.385199245654245,3-mercaptopyruvate sulfurtransferase,331
248,LdBPK_050980,3.098475980205194,4.298338516287152,3.9858570686134573,3.698407248246173,"NADH-ubiquinone oxidoreductase, mitochondrial, putative",332
249,LdBPK_051000,4.4551649676920695,4.426158810365326,-0.0963563689484328,4.440661889028698,"hypothetical protein, conserved",333
250,LdBPK_051010,3.320545970010697,4.886853258278046,5.203160186122144,4.103699614144372,methyltransferase-like protein,334
251,LdBPK_051030,5.137200160495125,5.25808639517628,0.40157537927247944,5.197643277835702,"hypothetical protein, conserved",336
252,LdBPK_051040,4.903757946499214,5.102905379419255,0.6615534524417832,5.003331662959234,stomatin-like protein,337
253,LdBPK_051050,4.02171877280388,4.061615965795821,0.1325356063070693,4.041667369299851,"hypothetical protein, unknown function",338
254,LdBPK_051070,4.529737280170736,4.3422993526717315,-0.6226553174064051,4.436018316421234,"Legume-like lectin family, putative",340
255,LdBPK_051080,4.708839349497894,4.716316519732706,0.024838621873275457,4.7125779346153,"Phosphatidylinositol 4-phosphate 5-kinase, putative",341
256,LdBPK_051090,2.7948534439123476,2.464585595022923,-1.097126046063794,2.6297195194676353,"double-strand-break repair protein rad21 homolog, putative",342
257,LdBPK_051100,4.456073599654164,4.43357544845075,-0.07473724056564635,4.444824524052457,"methyltransferase domain containing protein, putative",343
258,LdBPK_051110,3.665749902686084,3.633379854245954,-0.10753097334613315,3.649564878466019,"hypothetical protein, conserved",344
259,LdBPK_051140,4.898276921694369,5.093164489358335,0.6474024863671914,4.995720705526352,"V-type proton ATPase subunit D, putative",345
260,LdBPK_051160,4.020475317528735,4.128051830755941,0.3573614416394779,4.074263574142337,"elongation of very long chain fatty acids protein, putative",346
261,LdBPK_051170,2.959922066928217,3.885165817551649,3.073593209814934,3.422543942239933,"hypothetical protein, conserved",347
262,LdBPK_051190,5.038427586720317,4.95143675537194,-0.288977286653779,4.994932171046129,"prefoldin subunit, putative",349
263,LdBPK_051200,4.3872357444760715,4.443292468007981,0.18621640480798263,4.415264106242026,protein phosphatase type 1 regulator-like protein,350
264,LdBPK_060010,5.84662576173636,5.842811045072491,-0.012672214459740871,5.844718403404425,histone H4,351
265,LdBPK_060020,3.2688987405683623,3.294756644583458,0.08589809782264801,3.2818276925759102,"hypothetical protein, conserved",352
266,LdBPK_060060,3.0533489211398184,3.314946707529941,0.8690090361696896,3.18414781433488,"hypothetical protein, conserved",355
267,LdBPK_060110,3.8063757119801664,4.034498643469861,0.7578079752036793,3.9204371777250135,"hypothetical protein, conserved",358
268,LdBPK_060120,5.619453249172336,5.567493219332482,-0.17260748293620054,5.593473234252409,cyclophilin,359
269,LdBPK_060130,4.157308775572472,4.197789662325273,0.13447459501008652,4.177549218948872,"hypothetical protein, conserved",360
270,LdBPK_060160,3.7222052103566043,3.7719662225224164,0.1653025043436429,3.7470857164395106,"HD domain containing protein, putative",362
271,LdBPK_060170,4.268455049343145,4.169325461234379,-0.3293013637731228,4.218890255288763,"Trm112p-like protein, putative",363
272,LdBPK_060200,2.951759163515262,2.870402461093164,-0.27026111548335763,2.911080812304213,"hypothetical protein, conserved",365
273,LdBPK_060210,4.143414335099501,4.19327200558392,0.16562359632782808,4.168343170341711,"FHA domain containing protein, putative",366
274,LdBPK_060270,5.306972264825692,5.316605268365567,0.03200014509726046,5.31178876659563,"hypothetical protein, conserved",370
275,LdBPK_060300,3.4029429480778033,3.3028694876842395,-0.33243683963397785,3.3529062178810216,MYND finger domain-like protein,371
276,LdBPK_060340,3.3155052697554344,3.260287430383508,-0.1834296919485805,3.287896350069471,oligopeptidase B-like protein,374
277,LdBPK_060350,4.914201280368427,4.834399198050384,-0.2650967792828176,4.874300239209406,"NAD(P)-dependent steroid dehydrogenase protein, putative",375
278,LdBPK_060370,5.16451327938302,5.137073332333852,-0.09115353102485102,5.150793305858436,"glutamine synthetase, putative",377
279,LdBPK_060380,3.733901562794455,3.497183656778964,-0.7863598625557664,3.6155426097867096,Present in the outer mitochondrial membrane proteome 35,378
280,LdBPK_060410,4.486144962886071,4.522866010273367,0.12198467898954668,4.504505486579719,"60S ribosomal protein L19, putative",380
281,LdBPK_060420,2.954046038568971,2.9382787399817776,-0.052377832157276316,2.9461623892753743,"hypothetical protein, conserved",381
282,LdBPK_060490,2.84789102417932,3.391904381686999,1.8071732562987624,3.1198977029331596,"condensin complex subunit 2, putative",382
283,LdBPK_060500,3.6366748183355813,3.1788865908036317,-1.520739574547072,3.4077807045696065,"hypothetical protein, conserved",383
284,LdBPK_060520,3.5501419810504964,3.220858447834941,-1.0938562201725315,3.3855002144427186,"SpoU rRNA Methylase family, putative",385
285,LdBPK_060520,3.5501419810504964,3.220858447834941,-1.0938562201725315,3.3855002144427186,"SpoU rRNA Methylase family, putative",385
286,LdBPK_060580,3.7683663403530114,3.7765837067970978,0.027297500456594292,3.772475023575055,"deoxyuridine triphosphatase, putative",387
287,LdBPK_060590,5.851749619741401,5.838884785335026,-0.04273605485061438,5.845317202538213,"60S ribosomal protein L23a, putative",388
288,LdBPK_060610,2.831773071218124,2.3848418079281637,-1.4846735200064183,2.608307439573144,"hypothetical protein, conserved",389
289,LdBPK_060630,4.3364233375888075,4.1354661497797816,-0.6675653280523601,4.2359447436842945,"carbonic anhydrase family protein, putative",390
290,LdBPK_060650,1.713466476794677,2.8092170704466235,3.6400046820419085,2.26134177362065,"hypothetical protein, unknown function",392
291,LdBPK_060660,2.8214843834992815,2.3063446462764436,-1.7112571658734375,2.5639145148878626,"protein kinase, putative",393
292,LdBPK_060700,4.468770473800022,4.462556382264865,-0.020642765254839546,4.465663428032443,"hypothetical protein, conserved",396
293,LdBPK_060710,3.2775860650514983,2.864551744052722,-1.3720703150785596,3.07106890455211,"hypothetical protein, conserved",397
294,LdBPK_060730,4.053510422938527,3.556913957350651,-1.649657750858129,3.805212190144589,"C2 domain/Ankyrin repeats (3 copies), putative",399
295,LdBPK_060760,5.17896556208318,5.065971041330106,-0.375359673057968,5.122468301706643,threonine ammonia-lyase,401
296,LdBPK_060800,2.33152913082233,2.671908311531261,1.1307151633117396,2.5017187211767955,Double RNA binding domain protein 12,402
297,LdBPK_060830,2.5075828588053906,2.471244038203819,-0.12071494909143254,2.489413448504605,"hypothetical protein, conserved",403
298,LdBPK_060860,3.6129243925661685,3.487821674307278,-0.4155822345309872,3.550373033436723,"lipin, putative",405
299,LdBPK_060900,4.2063258827820915,3.917203663635625,-0.9604432226388298,4.061764773208858,protein arginine n-methyltransferase 7,408
300,LdBPK_060910,5.3118636251828315,4.763499363649534,-1.8216266466196203,5.037681494416183,"acyl-coenzyme a dehydrogenase, putative",409
301,LdBPK_060920,3.059147023011067,2.4524336819252146,-2.015458093296072,2.755790352468141,"hypothetical protein, conserved",410
302,LdBPK_060940,4.242348598152757,3.3653695872620495,-2.913261214904372,3.8038590927074036,"peptidyl-tRNA hydrolase, putative",411
303,LdBPK_060950,4.501300025676836,4.535903716929382,0.11495097415863853,4.518601871303109,"hypothetical protein, conserved",412
304,LdBPK_060980,4.108712558718461,3.811493516107705,-0.9873402879841944,3.9601030374130834,"glucosamine-fructose-6-phosphate aminotransferase, putative",413
305,LdBPK_060990,4.825437118066268,4.690565965770207,-0.448032270002118,4.7580015419182375,"cell cycle associated protein MOB1, putative",414
306,LdBPK_061000,2.881593514175545,2.685008779360826,-0.6530403536069969,2.7833011467681854,"Domain of unknown function (DUF3883), putative",415
307,LdBPK_061040,3.6195490751711925,3.482424556420335,-0.4555177913363835,3.550986815795764,"SET domain containing protein, putative",417
308,LdBPK_061050,3.9351892998804456,3.912304412772021,-0.0760219494338017,3.9237468563262334,"hypothetical protein, conserved",418
309,LdBPK_061060,3.3661813844865,2.7128857385009,-2.1702011606671547,3.0395335614937,"G-patch domain containing protein, putative",419
310,LdBPK_061070,2.1870058272375315,1.9748915589248435,-0.7046283472343946,2.0809486930811874,"kinesin, putative",420
311,LdBPK_061080,3.7623700340654294,3.88558808998353,0.40932152175173897,3.8239790620244793,"hypothetical protein, conserved",421
312,LdBPK_061090,5.482150547689997,5.338453950299545,-0.47734976401106266,5.410302248994771,protein disulfide isomerase,422
313,LdBPK_061100,3.4364175890359956,3.4727642741542146,0.12074107445023685,3.454590931595105,"2OG-Fe(II) oxygenase superfamily, putative",423
314,LdBPK_061140,4.8876782999722685,4.90065908862126,0.04312124650687821,4.894168694296765,peripherally associated ATOM36,426
315,LdBPK_061170,3.442310201250796,3.8352905456923168,1.3054524469387996,3.6388003734715566,"hypothetical protein, conserved",429
316,LdBPK_061180,3.1577472316631257,2.8275860871409697,-1.0967715818283157,2.9926666594020475,"hypothetical protein, conserved",430
317,LdBPK_061190,3.4511919998969565,3.149499499947588,-1.0022007915986126,3.300345749922272,"Domain of unknown function (DUF4379), putative",431
318,LdBPK_061210,4.5485360903843315,4.417824453712027,-0.43421465819043803,4.483180272048179,"mRNA transport regulator MTR2, putative",432
319,LdBPK_061240,3.9359154172368473,3.9407005308330967,0.01589580329260798,3.938307974034972,"thioredoxin, putative",433
320,LdBPK_061260,3.4659948611135847,3.2788478712243108,-0.6216888435867798,3.3724213661689477,"hypothetical protein, unknown function",434
321,LdBPK_061270,3.4648178367486855,3.1664084426603125,-0.9912945500004806,3.315613139704499,"hypothetical protein, unknown function",435
322,LdBPK_061280,3.5364111083941023,3.576774050079767,0.13408278997790823,3.5565925792369346,"Protein of unknown function (DUF1637), putative",436
323,LdBPK_061290,4.487773961182534,4.347861302902545,-0.46477979037067385,4.4178176320425395,"FAD binding domain containing protein, putative",437
324,LdBPK_061300,3.672737604389322,3.8163641026535777,0.47711689975432314,3.74455085352145,"Transcription factor e(y)2, putative",438
325,LdBPK_061340,4.639408792987515,4.624811106830296,-0.04849246376601535,4.632109949908905,protoporphyrinogen oxidase-like protein,440
326,LdBPK_070070,2.4840814715178188,2.728578722285065,0.8122022864464356,2.606330096901442,"EamA-like transporter family, putative",444
327,LdBPK_070100,2.0094251472883213,2.2555206478373764,0.8175115572992739,2.132472897562849,"Zinc finger, C3HC4 type (RING finger), putative",446
328,LdBPK_070130,5.1564532754792225,5.119715873812606,-0.1220390067294943,5.138084574645914,"ATP-dependent RNA helicase DBP2B, putative",447
329,LdBPK_070320,3.264597526862215,3.1343451406695926,-0.4326890611193903,3.1994713337659038,"protein kinase, putative",448
330,LdBPK_070330,4.142022258181437,4.068136294467871,-0.2454438586779233,4.105079276324654,"protein kinase, putative",449
331,LdBPK_070350,4.582768659337067,4.34623049335777,-0.7857627790797572,4.464499576347419,"protein phosphatase 2A, regulatory subunit B, putative",450
332,LdBPK_070370,3.5098394176059124,3.365800242488278,-0.47848778258767055,3.4378198300470952,"hypothetical protein, conserved",452
333,LdBPK_070380,4.953292047336985,4.837450657029209,-0.3848167690142148,4.895371352183098,"hypothetical protein, conserved",453
334,LdBPK_070390,3.9213030987759288,3.7576797317614483,-0.543545059865469,3.8394914152686885,"Cytokine-induced anti-apoptosis inhibitor 1, Fe-S biogenesis, putative",454
335,LdBPK_070400,3.497558304803395,3.1752971193163524,-1.0705284859611144,3.3364277120598738,"hypothetical protein, conserved",455
336,LdBPK_070420,4.46250813954448,4.477707195568675,0.050490171222541846,4.470107667556578,homoserine dehydrogenase-like protein,456
337,LdBPK_070430,4.954221699857633,4.85410469194976,-0.3325815013452207,4.904163195903696,acetylornithine deacetylase-like protein,457
338,LdBPK_070450,5.030907562600899,4.99687960115809,-0.11303844112860872,5.013893581879495,"Uncharacterised protein family (UPF0172), putative",459
339,LdBPK_070470,4.794215883659489,4.829296541228535,0.11653542196573596,4.811756212444012,"paraflagellar rod protein, putative",461
340,LdBPK_070490,2.531330825613567,2.738903150244453,0.6895403369124207,2.6351169879290097,"Protein of unknown function (DUF3735)/Abscisic acid G-protein coupled receptor, putative",463
